0.38710 	0.20563 	7.005 	29.125 	    48.331 	    174.795		4.092317 	0.37073 	77.456
0.72333 	0.00677 	3.395 	54.884  	76.680 	    50.416		1.602136 	0.72330 	131.564
1.00000 	0.01671 	0.000 	288.064 	174.873 	357.529		0.985608 	0.99972 	102.937
1.52368 	0.09340 	1.850 	286.502 	49.558   	19.373		0.524039 	1.51039 	336.060
5.20260 	0.04849 	1.303 	273.867 	100.464 	20.020		0.083056 	5.19037 	14.331
9.55491 	0.05551 	2.489 	339.391 	113.666 	317.021		0.033371 	9.52547 	93.057
19.21845 	0.04630 	0.773 	98.999 		74.006 		141.050		0.011698 	19.17725 	173.005	
30.11039 	0.00899 	1.770 	276.340 	131.784 	256.225		0.005965 	30.10796 	48.124
